filename,clust
input\kasumi_wav\これもすごく素敵なんだけど、もっとインパクトがほしい！.wav,1
input\kasumi_wav\これ見てたら、みんなで合宿とかしたくなっちゃったの！……そうだよ！　南の島で合宿して、みんなで練習しようよ！.wav,0
input\kasumi_wav\こんなことで気まずくなって一緒にいられないのって、すっごいもったいない気がするから.wav,0
input\kasumi_wav\こんなこともあったよね、なんて話をしながら二人で壊れてるところを直してたら、前よりも大切に思えてきちゃって.wav,1
input\kasumi_wav\こんなに食べたら、また虫歯になっちゃうかも……！.wav,0
input\kasumi_wav\こんな曲があったんだ、みたいに、新しく発見することもあって…….wav,0
input\kasumi_wav\こんな風にポスターとかになると、なーんか有名人になったみたいな気がするよね！？苦労して、原稿作った甲斐があったよ！.wav,0
input\kasumi_wav\こんにちは、戸山香澄です！クライブに来てくださってありがとうございます！.wav,0
input\kasumi_wav\こんにちは〜！.wav,2
input\kasumi_wav\こんにちはっ！　まりなさん。今週末って、誰かライブやってますか？.wav,0
input\kasumi_wav\こんにちはっ！予算をもらいに来ました！！.wav,2
input\kasumi_wav\こんにちはーっ！まりなさん。.wav,2
input\kasumi_wav\こんにちはー！　まりなさん。遊びにきちゃいましたー！.wav,2
input\kasumi_wav\こんにちはー！　私達～…….wav,0
input\kasumi_wav\こんにちはー！ロック、いますかー？.wav,2
input\kasumi_wav\こんにちは！　ここで会うの、珍しいですね！私、これからRiNGでバイトなんです！.wav,0
input\kasumi_wav\こんにちは！　どうしてここに？.wav,0
input\kasumi_wav\こんにちは！　今日はお休み？.wav,0
input\kasumi_wav\こんにちは～！.wav,2
input\kasumi_wav\こんばんは！.wav,2
input\kasumi_wav\こんばんは！ギター弾きたいんですけど！.wav,0
input\kasumi_wav\ご、ごめ……ごめん……なんで声出ないんだろ……変だな…….wav,0
input\kasumi_wav\ご、ごめんなさい。何やってるのか気になっちゃって.wav,2
input\kasumi_wav\ご、ごめ～ん。でもでも、どうしても伝えたいことがあって！.wav,0
input\kasumi_wav\ご、ごめ～～ん。また間違えちゃった……っ！.wav,2
input\kasumi_wav\ごめん、お待たせ～～っ！.wav,2
input\kasumi_wav\ごめん、知ってるコードそんなになくて。楽譜見ただけじゃ、どう弾けばいいのかわかんない.wav,1
input\kasumi_wav\ごめん。ちゃんと持ってなかったから……！どうしよう、ごめん……！.wav,2
input\kasumi_wav\ごめんごめん、おいしくて、つい。それじゃ、作戦会議をはじめまーす！.wav,2
input\kasumi_wav\ごめんごめん！ポピパ集まったなーって！.wav,0
input\kasumi_wav\ごめんね……本当に、ごめんね……うう…….wav,2
input\kasumi_wav\ごめんね、さーや。急に押しかけたりして.wav,1
input\kasumi_wav\ごめんね、りみりんっ！.wav,2
input\kasumi_wav\ごめんね、オーディション…….wav,1
input\kasumi_wav\ごめんね！だって私、こうするしかできないんだもん！有咲、手！.wav,2
input\kasumi_wav\ごめん！　私なにかした？.wav,0
input\kasumi_wav\ごめーん、有咲〜.wav,2
input\kasumi_wav\ごめーん。けど、ホントにそう言うしかなくってさ～。ひょっとして全然意味わかんなかった？.wav,0
input\kasumi_wav\ごめーん。でも、間に合ってよかったね！今夜は思いっきり寝るぞ～！.wav,2
input\kasumi_wav\ごめーん。中でウトウトしちゃって.wav,0
input\kasumi_wav\さ、30万……！？.wav,1
input\kasumi_wav\さ、さーや…….wav,0
input\kasumi_wav\さあ、おたえも一緒に！.wav,0
input\kasumi_wav\さすが、りみりん監督！.wav,0
input\kasumi_wav\さすがっ！.wav,2
input\kasumi_wav\さすがにおこづかい的に全部は買えないから……３つ！私は３つ買っていこう！.wav,0
input\kasumi_wav\さっきおたえに『キラキラドキドキしてるの？』って聞かれて、私、なんにも答えられなかった.wav,1
input\kasumi_wav\さっきはありがとうね、有咲。有咲があんなこと言ってくれるとは思ってなかった…….wav,0
input\kasumi_wav\さっき向こうの方に、すっごい大きなあじさいが咲いてたんですよ！よかったら、一緒に見に行きません！？.wav,1
input\kasumi_wav\さっすがおたえ！私もそう思ってたんだ～！.wav,0
input\kasumi_wav\さっすが有咲〜よくわかってるっ！雨の日は雨の日で楽しいし、雪の日は雪の日で楽しいもんねっ！よーし、それじゃあ１曲歌っちゃおうかな！？.wav,0
input\kasumi_wav\さっすが有咲！　私のことわかってるね～.wav,0
input\kasumi_wav\さっそくまりなさんに言ってみよーっと！ロックも、行こ！.wav,0
input\kasumi_wav\さっそくみんなに連絡しよーっと！私としたことがこんなことに気づかなかったなんて！.wav,0
input\kasumi_wav\さんせーい♪.wav,0
input\kasumi_wav\さんせーいっ！　それじゃあ早速撮りにいこうっ♪.wav,0
input\kasumi_wav\さんせーい！　ぜーんぶ行っちゃおう！ね、ロック！.wav,0
input\kasumi_wav\さーや…….wav,0
input\kasumi_wav\さーや……さーやはどう思う……っ？今のところ.wav,1
input\kasumi_wav\さーや、ありがと！.wav,2
input\kasumi_wav\さーや、ありがと～……ごくごく…….wav,2
input\kasumi_wav\さーや、おたえ、お待たせ～！有咲、来たよー！.wav,0
input\kasumi_wav\さーや、おねがーい！.wav,2
input\kasumi_wav\さーや、おはよー…….wav,0
input\kasumi_wav\さーや、それいい～！星型のクッキーとか作ってみようよ！.wav,0
input\kasumi_wav\さーや、どうしよう……有咲もりみりんも、おたえまでいなくなっちゃって……このままじゃ、ポピパが……どんどんバラバラに…….wav,1
input\kasumi_wav\さーや、二人とも決まったよー.wav,0
input\kasumi_wav\さーや、正解！.wav,0
input\kasumi_wav\さーや、燐子先輩をモデルに撮った写真をコンクールに出すんだってすごく張り切ってて！.wav,0
input\kasumi_wav\さーや、蔵練デビューだね！.wav,0
input\kasumi_wav\さーやがアルバムに写真をまとめていくのを見てたら、なんだか楽しそうだなーって思って.wav,0
input\kasumi_wav\さーやがドラム？？.wav,1
input\kasumi_wav\さーやが子供にお菓子をあげてるところだよ～。この写真はね～、私の自信の１枚なんだ～.wav,1
input\kasumi_wav\さーやとか、みんなのためにもっと頑張らなきゃ。ううん、もっと頑張りたい！　って思いました！.wav,0
input\kasumi_wav\さーやとりみりんとおたえと……有咲と！一緒に演奏してたからなんだって！.wav,0
input\kasumi_wav\さーやと立希ちゃんもそうじゃない？.wav,1
input\kasumi_wav\さーやの、言った通りだったね？.wav,1
input\kasumi_wav\さーやのお家のパン、すっごく美味しいもんねー！あぁ、想像したらお腹空いてきちゃったぁ……早くお昼休みにならないかな〜.wav,0
input\kasumi_wav\さーやのパンとか、イヴちゃんのクッキーとか！桜の下で、みんなで食べるご飯は格別だったよ.wav,0
input\kasumi_wav\さーやの優しさがいっぱい詰まったような歌詞で、おたえも、こんなギター弾けるんだ、ってびっくりして…….wav,0
input\kasumi_wav\さーやの分までクラスを盛り上げないと！みんなでぜったいぜったい大成功させよう！.wav,0
input\kasumi_wav\さーやの前のバンドってどんな子達だったの？.wav,0
input\kasumi_wav\さーやの本音も聞けて、見られなかった顔も見られて……すっごく大変だったけど、なんだか嬉しいんです.wav,0
input\kasumi_wav\さーやの言った通り、有咲のこと、そっとしておいてあげればよかった…….wav,1
input\kasumi_wav\さーやはどんなときにひらめく？.wav,1
input\kasumi_wav\さーやもやる？放課後ダメだったら休み時間に！.wav,1
input\kasumi_wav\さーやもやろうよ！　ほら、ほら！.wav,2
input\kasumi_wav\さーやもメンバーだよ.wav,1
input\kasumi_wav\さーや！　それ！　私が言いたかったのはそれだよ！じゅんじゅんとさーなんにもライブ観てもらおう！.wav,0
input\kasumi_wav\さーや！　有咲！みんなやっぱり同じだね♪.wav,0
input\kasumi_wav\さーや！有咲があっちゃんみたいなこという～！.wav,2
input\kasumi_wav\さーや！私、ちょっと行ってくるね！有咲と話して来る！.wav,1
input\kasumi_wav\さーや～、ちょっと相談に乗ってほしいんだけど……ここのサビの歌詞が出てこなくて……どうしたらいいと思う～？.wav,1
input\kasumi_wav\さーや～。結局おたえ、どこに行っちゃったんだろうね？授業が終わって、すぐに教室出て行っちゃったけど…….wav,1
input\kasumi_wav\さ～～～や～～～！.wav,2
input\kasumi_wav\しかも５本入り～！はい！　これ、みんなにもあげるね！.wav,0
input\kasumi_wav\しっかりしてて頼りになるあのさーやも、本当は……怖いんだって…….wav,0
input\kasumi_wav\しっかりものになったよね～とか！大人っぽくなったよね～とか、そういうの！.wav,1
input\kasumi_wav\してたしてたっ！.wav,2
input\kasumi_wav\してないよ？.wav,0
input\kasumi_wav\しょうがないじゃん！書きたいことがいっぱいあるんだもん！.wav,0
input\kasumi_wav\じゃあ……？.wav,0
input\kasumi_wav\じゃあ、あんまり甘すぎないほうがいいかもしれませんね！他には何かありますか！？.wav,1
input\kasumi_wav\じゃあ、いくよ！せーのっ！.wav,0
input\kasumi_wav\じゃあ、せーので言お！せーの……！.wav,0
